,epoch,participant,test_loss,test_accuracy,train_accuracy
0,0.0,g,0.07196988673502458,0.00374161877394636,0.0
1,0.0,0.0,0.07195557140070817,0.004040948275862069,0.0
2,0.0,1.0,0.07196449526938899,0.0045797413793103444,0.0
3,0.0,2.0,0.07196143796217852,0.0045797413793103444,0.0
4,0.0,3.0,0.07196033257862618,0.003502155172413793,0.0
5,0.0,4.0,0.07197166902237925,0.003502155172413793,0.0
6,0.0,5.0,0.07197298122377231,0.004310344827586207,0.0
7,0.0,6.0,0.07198022126123824,0.003232758620689655,0.0
8,0.0,7.0,0.07198510087769606,0.002963362068965517,0.0
9,0.0,8.0,0.07197717101923351,0.002963362068965517,0.0
10,1.0,1.0,0.05830999405990387,0.19558189655172414,0.11880387931034483
11,1.0,8.0,0.05965099258926408,0.16998922413793102,0.11449353448275862
12,1.0,7.0,0.060314178466796875,0.18480603448275862,0.09428879310344827
13,1.0,3.0,0.05890330582343299,0.16998922413793102,0.09779094827586207
14,1.0,2.0,0.06047344233455329,0.15328663793103448,0.08485991379310345
15,1.0,0.0,0.06000576303179922,0.18480603448275862,0.09671336206896551
16,1.0,4.0,0.05966204372716361,0.14601293103448276,0.11584051724137931
17,1.0,g,0.06215379905255362,0.1763050766283525,0.10325585305690765
18,2.0,3.0,0.05677165855364553,0.2117456896551724,0.15301724137931033
19,2.0,6.0,0.059685215739340616,0.17429956896551724,0.10910560344827586
20,2.0,1.0,0.05891269175656911,0.20043103448275862,0.11853448275862069
21,2.0,2.0,0.046612226950197386,0.3130387931034483,0.25026939655172414
22,2.0,0.0,0.05757915896588359,0.21578663793103448,0.14304956896551724
23,2.0,7.0,0.05937067091721913,0.22198275862068967,0.12392241379310345
24,2.0,4.0,0.058292512107512046,0.17807112068965517,0.1255387931034483
25,2.0,5.0,0.06008703171693046,0.1883081896551724,0.09321120689655173
26,2.0,g,0.07931668055154582,0.18399784482758622,0.1395810842514038
27,3.0,5.0,0.05822652886653769,0.20851293103448276,0.12769396551724138
28,3.0,2.0,0.0653716508170654,0.10210129310344827,0.09186422413793104
29,3.0,7.0,0.04534720269770458,0.3464439655172414,0.2677801724137931
30,3.0,3.0,0.05663866825915616,0.21255387931034483,0.1575969827586207
31,3.0,0.0,0.057394304601796745,0.2271012931034483,0.14682112068965517
32,3.0,1.0,0.05711148525106496,0.22683189655172414,0.14358836206896552
33,3.0,4.0,0.05873531282975756,0.16029094827586207,0.12284482758620689
34,3.0,g,0.15815737659389945,0.203334530651341,0.15116994082927704
35,4.0,2.0,0.04299228773291769,0.3582974137931034,0.3135775862068966
36,4.0,7.0,0.04215890715091393,0.37823275862068967,0.33216594827586204
37,4.0,1.0,0.041636334282570873,0.38604525862068967,0.32839439655172414
38,4.0,3.0,0.04077756758136996,0.3876616379310345,0.32570043103448276
39,4.0,4.0,0.04150113116564422,0.36799568965517243,0.3208512931034483
40,4.0,5.0,0.059391756381454136,0.20608836206896552,0.1136853448275862
41,4.0,8.0,0.05824398576956371,0.1880387931034483,0.11179956896551724
42,4.0,0.0,0.044187345895273934,0.3348599137931034,0.26939655172413796
43,4.0,g,0.08135842756007823,0.30809985632183906,0.2644463777542114
44,5.0,2.0,0.04843417445904222,0.30280172413793105,0.2365301724137931
45,5.0,3.0,0.064720769380701,0.07920258620689655,0.07085129310344827
46,5.0,7.0,0.03423414828962293,0.44719827586206895,0.4197198275862069
47,5.0,4.0,0.04824583476473545,0.2963362068965517,0.23733836206896552
48,5.0,8.0,0.058310983188707255,0.19989224137931033,0.12257543103448276
49,5.0,0.0,0.03304611711666502,0.4738685344827586,0.42106681034482757
50,5.0,6.0,0.05856192227581452,0.19234913793103448,0.12526939655172414
51,5.0,g,0.08807786469172929,0.34075670498084293,0.23333589732646942
52,6.0,4.0,0.032531127558443056,0.4660560344827586,0.4474676724137931
53,6.0,6.0,0.041170681666197445,0.3739224137931034,0.32112068965517243
54,6.0,8.0,0.032037861324075996,0.46901939655172414,0.43938577586206895
55,6.0,3.0,0.06211126454431435,0.16702586206896552,0.125
56,6.0,0.0,0.03147085589067689,0.4792564655172414,0.45177801724137934
57,6.0,5.0,0.04238243638698397,0.3739224137931034,0.30845905172413796
58,6.0,7.0,0.03211925898132653,0.46686422413793105,0.4560883620689655
59,6.0,g,0.03825977622349372,0.43591355363984674,0.3641856610774994
60,7.0,8.0,0.04361665152527135,0.3564116379310345,0.3286637931034483
61,7.0,7.0,0.029051965295240796,0.5123922413793104,0.5258620689655172
62,7.0,5.0,0.04274298359864745,0.37742456896551724,0.31384698275862066
63,7.0,1.0,0.0337375996570135,0.46497844827586204,0.4140625
64,7.0,3.0,0.041568851291105664,0.37823275862068967,0.3154633620689655
65,7.0,6.0,0.04176173031587025,0.3720366379310345,0.3329741379310345
66,7.0,4.0,0.030165208535718507,0.4938038793103448,0.5366379310344828
67,7.0,g,0.032552845968768514,0.43693127394636017,0.39535871148109436
68,8.0,7.0,0.029157863383920027,0.5132004310344828,0.525323275862069
69,8.0,0.0,0.03184757083012112,0.4754849137931034,0.4566271551724138
70,8.0,2.0,0.02915824625384191,0.49757543103448276,0.521551724137931
71,8.0,6.0,0.0417419691281072,0.3733836206896552,0.33351293103448276
72,8.0,3.0,0.03298855306387975,0.4657866379310345,0.4275323275862069
73,8.0,4.0,0.044079294942062475,0.35075431034482757,0.3213900862068966
74,8.0,5.0,0.028090483701691545,0.5220905172413793,0.5304418103448276
75,8.0,g,0.03817304186665692,0.36066211685823757,0.44519707560539246
76,9.0,6.0,0.02798046181299563,0.5051185344827587,0.5317887931034483
77,9.0,7.0,0.03300357918287146,0.4560883620689655,0.4488146551724138
78,9.0,5.0,0.02933147161042896,0.5167025862068966,0.5177801724137931
79,9.0,8.0,0.028849118453418386,0.4994612068965517,0.513739224137931
80,9.0,4.0,0.029077830499616163,0.5123922413793104,0.5581896551724138
81,9.0,1.0,0.026547680576813632,0.5431034482758621,0.5266702586206896
82,9.0,2.0,0.03609537005681416,0.42160560344827586,0.42510775862068967
83,9.0,0.0,0.043858600844596994,0.3545258620689655,0.3119612068965517
84,9.0,g,0.04366653278412947,0.27577227011494254,0.47925645112991333
85,10.0,5.0,0.03280641601003449,0.46848060344827586,0.4463900862068966
86,10.0,7.0,0.036105232249046194,0.41783405172413796,0.41594827586206895
87,10.0,0.0,0.025552438861080284,0.5592672413793104,0.5479525862068966
88,10.0,2.0,0.02896819565573643,0.5064655172413793,0.5334051724137931
89,10.0,6.0,0.02931666480184629,0.4964978448275862,0.5183189655172413
90,10.0,4.0,0.026168341330926995,0.5471443965517241,0.5651939655172413
91,10.0,1.0,0.029213638976216316,0.5150862068965517,0.5
92,10.0,g,0.04351298220569832,0.27023467432950193,0.5038870573043823
93,11.0,4.0,0.03045788686722517,0.4921875,0.5299030172413793
94,11.0,6.0,0.029266622656121337,0.49353448275862066,0.517510775862069
95,11.0,5.0,0.02952095426233678,0.5105064655172413,0.5148168103448276
96,11.0,1.0,0.027699024705537433,0.5301724137931034,0.5336745689655172
97,11.0,0.0,0.026488891577926176,0.5414870689655172,0.5649245689655172
98,11.0,8.0,0.028753960280325907,0.5037715517241379,0.5231681034482759
99,11.0,7.0,0.032925245544776834,0.45851293103448276,0.4482758620689655
100,11.0,2.0,0.028896831554071658,0.509698275862069,0.540948275862069
101,11.0,g,0.051873798878199755,0.1685823754789272,0.5216527581214905
102,12.0,5.0,0.026016246752235395,0.548760775862069,0.5549568965517241
103,12.0,2.0,0.02582462543043597,0.5436422413793104,0.5603448275862069
104,12.0,6.0,0.025672196699627513,0.533135775862069,0.5414870689655172
105,12.0,1.0,0.024236935608345885,0.576239224137931,0.5431034482758621
106,12.0,4.0,0.027364571289769535,0.5315193965517241,0.5579202586206896
107,12.0,0.0,0.027591186350789564,0.5334051724137931,0.556573275862069
108,12.0,8.0,0.02876830897454558,0.5032327586206896,0.5212823275862069
109,12.0,g,0.03388895156126027,0.39969468390804597,0.5479525923728943
110,13.0,2.0,0.025838612899954976,0.5460668103448276,0.568426724137931
111,13.0,4.0,0.02616769480037278,0.5479525862068966,0.5633081896551724
112,13.0,7.0,0.0242027406066913,0.5568426724137931,0.5476831896551724
113,13.0,8.0,0.023528581774183387,0.5681573275862069,0.607489224137931
114,13.0,6.0,0.02567464183887531,0.533135775862069,0.5495689655172413
115,13.0,1.0,0.027994088411074262,0.5264008620689655,0.5261314655172413
116,13.0,3.0,0.024977537450091594,0.5581896551724138,0.5452586206896551
117,13.0,g,0.0248970962076009,0.5604346264367817,0.5582666397094727
118,14.0,0.0,0.023300741012368738,0.5883620689655172,0.6247306034482759
119,14.0,6.0,0.02670213101624415,0.5226293103448276,0.5455280172413793
120,14.0,4.0,0.026188210198848413,0.5476831896551724,0.5657327586206896
121,14.0,3.0,0.025914760691852404,0.5492995689655172,0.5627693965517241
122,14.0,7.0,0.024797974218582285,0.5589978448275862,0.5708512931034483
123,14.0,5.0,0.026047964805159075,0.5479525862068966,0.5503771551724138
124,14.0,2.0,0.02659461981263654,0.5406788793103449,0.5530711206896551
125,14.0,g,0.037851697329959876,0.4862009099616858,0.5675800442695618
126,15.0,0.0,0.022613150581460576,0.5961745689655172,0.6651400862068966
127,15.0,3.0,0.023758852276308782,0.5759698275862069,0.5347521551724138
128,15.0,1.0,0.02341008342096004,0.5810883620689655,0.6495150862068966
129,15.0,5.0,0.023249998528124958,0.5875538793103449,0.6433189655172413
130,15.0,6.0,0.023574617370192348,0.5592672413793104,0.6505926724137931
131,15.0,2.0,0.024134071094208752,0.5719288793103449,0.6592133620689655
132,15.0,7.0,0.024771640623181032,0.5622306034482759,0.5678879310344828
133,15.0,g,0.039146389512495064,0.49356441570881227,0.6243457198143005
134,16.0,1.0,0.022901336646414007,0.5867456896551724,0.6530172413793104
135,16.0,0.0,0.02239660178471742,0.5961745689655172,0.6554418103448276
136,16.0,6.0,0.023324393940254533,0.5627693965517241,0.6495150862068966
137,16.0,2.0,0.02405680041631748,0.5732758620689655,0.6678340517241379
138,16.0,4.0,0.02440534368285845,0.5767780172413793,0.6411637931034483
139,16.0,7.0,0.0241891550510351,0.5638469827586207,0.5422952586206896
140,16.0,3.0,0.022641748639530147,0.5889008620689655,0.6274245689655172
141,16.0,g,0.03401385548870682,0.5269695881226054,0.633813202381134
