,epoch,participant,test_loss,test_accuracy,train_accuracy
0,0.0,g,0.07199665010281255,0.008690354027706517,0.0
1,0.0,0.0,0.0720001301486735,0.00904224537037037,0.0
2,0.0,1.0,0.07200096602793093,0.008608217592592593,0.0
3,0.0,2.0,0.07198843846304549,0.008318865740740741,0.0
4,0.0,3.0,0.07199452275893202,0.008897569444444444,0.0
5,0.0,4.0,0.07199366190643222,0.009837962962962963,0.0
6,0.0,5.0,0.07199748684824617,0.008463541666666666,0.0
7,0.0,6.0,0.07199806568247301,0.008101851851851851,0.0
8,0.0,7.0,0.071997061026869,0.008101851851851851,0.0
9,0.0,8.0,0.07200031082525297,0.008391203703703705,0.0
10,1.0,1.0,0.047062663844338166,0.17997685185185186,0.07429108796296297
11,1.0,8.0,0.04929513661880736,0.14134837962962962,0.0625
12,1.0,7.0,0.047439702010403074,0.16399016203703703,0.06966145833333333
13,1.0,3.0,0.04665067638443024,0.18764467592592593,0.0728443287037037
14,1.0,2.0,0.04739982924527592,0.16572627314814814,0.0700954861111111
15,1.0,0.0,0.04800651158654579,0.1732494212962963,0.06561053240740741
16,1.0,4.0,0.04629664502486035,0.20348668981481483,0.07233796296296297
17,1.0,g,0.07190893129806386,0.012530464340687532,0.06962012499570847
18,2.0,3.0,0.05749284545028651,0.08514178240740741,0.03464988425925926
19,2.0,6.0,0.04865115349767385,0.14554398148148148,0.06879340277777778
20,2.0,1.0,0.05695936978898115,0.0993923611111111,0.031828703703703706
21,2.0,2.0,0.044079088485213344,0.20052083333333334,0.09302662037037036
22,2.0,0.0,0.05960990866232249,0.07725694444444445,0.026041666666666668
23,2.0,7.0,0.0544444277399668,0.11082175925925926,0.038628472222222224
24,2.0,4.0,0.05392882003690357,0.1265190972222222,0.04014756944444445
25,2.0,5.0,0.04685342298061759,0.1655815972222222,0.07385706018518519
26,2.0,g,0.07178790631463676,0.014414443304258595,0.050871673971414566
27,3.0,5.0,0.05802005615637258,0.09975405092592593,0.033854166666666664
28,3.0,2.0,0.059964782627368415,0.06524884259259259,0.03146701388888889
29,3.0,7.0,0.04932062840089202,0.14221643518518517,0.06004050925925926
30,3.0,3.0,0.055915335676184404,0.10127314814814815,0.03783275462962963
31,3.0,0.0,0.05326055662913455,0.10315393518518519,0.04173900462962963
32,3.0,1.0,0.05131551231844006,0.12152777777777778,0.048032407407407406
33,3.0,4.0,0.059675763516376414,0.08550347222222222,0.029079861111111112
34,3.0,g,0.07158803992573576,0.01629040533606978,0.04029224440455437
35,4.0,2.0,0.04584984207111928,0.17216435185185186,0.08282696759259259
36,4.0,7.0,0.04201255990537228,0.21997974537037038,0.1208767361111111
37,4.0,1.0,0.03958254995652371,0.255859375,0.1440972222222222
38,4.0,3.0,0.04047457816907101,0.25,0.1300636574074074
39,4.0,4.0,0.04003776549534113,0.26164641203703703,0.13136574074074073
40,4.0,5.0,0.05740846962564521,0.07711226851851852,0.03233506944444445
41,4.0,8.0,0.05376095000516485,0.10850694444444445,0.043619791666666664
42,4.0,0.0,0.043187346826824874,0.21650752314814814,0.09917534722222222
43,4.0,g,0.07132464328473993,0.026520010261672652,0.09804505854845047
44,5.0,2.0,0.05468527510486267,0.11877893518518519,0.043619791666666664
45,5.0,3.0,0.06351063115936187,0.0390625,0.020399305555555556
46,5.0,7.0,0.041533068012170216,0.22938368055555555,0.12225115740740741
47,5.0,4.0,0.054931299243536263,0.11219618055555555,0.041811342592592594
48,5.0,8.0,0.05943956505507231,0.0806568287037037,0.03045428240740741
49,5.0,0.0,0.03875130532240426,0.26490162037037035,0.14655671296296297
50,5.0,6.0,0.053573888536818604,0.11176215277777778,0.04325810185185185
51,5.0,g,0.07096130629497775,0.037896036428937914,0.0640501007437706
52,6.0,4.0,0.040682262999729976,0.25094039351851855,0.13505497685185186
53,6.0,6.0,0.04138261241907323,0.23929398148148148,0.12659143518518517
54,6.0,8.0,0.03598249810575335,0.29832175925925924,0.18742766203703703
55,6.0,3.0,0.06032399465847346,0.06322337962962964,0.028935185185185185
56,6.0,0.0,0.043131475164382545,0.23343460648148148,0.109375
57,6.0,5.0,0.03790697446782832,0.2747395833333333,0.16565393518518517
58,6.0,7.0,0.041922117945634656,0.21969039351851852,0.12037037037037036
59,6.0,g,0.07047370261966172,0.060463699332991276,0.12477265298366547
60,7.0,8.0,0.054186416427708335,0.11096643518518519,0.049985532407407406
61,7.0,7.0,0.04230522750704377,0.22583912037037038,0.12536168981481483
62,7.0,5.0,0.05103230655745224,0.14207175925925927,0.060112847222222224
63,7.0,1.0,0.040949160474593994,0.24594907407407407,0.12767650462962962
64,7.0,3.0,0.048126122189892664,0.1677517361111111,0.06481481481481481
65,7.0,6.0,0.05235381593444833,0.13512731481481483,0.05447048611111111
66,7.0,4.0,0.040957979288780026,0.2542679398148148,0.13245081018518517
67,7.0,g,0.06981416488914015,0.07494227809132889,0.08783894777297974
68,8.0,7.0,0.04332817761503436,0.21694155092592593,0.11885127314814815
69,8.0,0.0,0.04390314431792056,0.22214988425925927,0.10308159722222222
70,8.0,2.0,0.03775617740703402,0.2745949074074074,0.1723090277777778
71,8.0,6.0,0.044809058446575095,0.1990017361111111,0.09736689814814815
72,8.0,3.0,0.03869831498229393,0.26938657407407407,0.162109375
73,8.0,4.0,0.05191689245057879,0.1675347222222222,0.05186631944444445
74,8.0,5.0,0.03813107996420176,0.2686631944444444,0.16963252314814814
75,8.0,g,0.06895078002274985,0.08672716777834787,0.1250310093164444
76,9.0,6.0,0.037839817400607795,0.2821180555555556,0.17513020833333334
77,9.0,7.0,0.04600734903511626,0.1840277777777778,0.09389467592592593
78,9.0,5.0,0.042804006280170545,0.21252893518518517,0.11675347222222222
79,9.0,8.0,0.04172449496885141,0.23213252314814814,0.13317418981481483
80,9.0,4.0,0.040284670113275446,0.2565104166666667,0.14684606481481483
81,9.0,1.0,0.03649148855496336,0.2945601851851852,0.189453125
82,9.0,2.0,0.04773002828436869,0.16355613425925927,0.07653356481481481
83,9.0,0.0,0.05156419377911974,0.15147569444444445,0.053530092592592594
84,9.0,g,0.06780324008539433,0.0918099025141098,0.12316442281007767
85,10.0,5.0,0.045503389090299606,0.19133391203703703,0.09794560185185185
86,10.0,7.0,0.0452251065418952,0.1827980324074074,0.0935329861111111
87,10.0,0.0,0.037173249396599,0.28421585648148145,0.18236400462962962
88,10.0,2.0,0.04048347762889332,0.23878761574074073,0.13838252314814814
89,10.0,6.0,0.0441596802600004,0.2078269675925926,0.11067708333333333
90,10.0,4.0,0.03876642898345987,0.27314814814814814,0.1769386574074074
91,10.0,1.0,0.044616502019818184,0.21556712962962962,0.10091145833333333
92,10.0,g,0.06649852666397961,0.09824749871729092,0.12867890298366547
93,11.0,4.0,0.0448721704694132,0.22627314814814814,0.1032986111111111
94,11.0,6.0,0.043416474756129364,0.21665219907407407,0.12015335648148148
95,11.0,5.0,0.0429178046890431,0.21216724537037038,0.12275752314814815
96,11.0,1.0,0.04103125430022677,0.2478298611111111,0.1328125
97,11.0,0.0,0.040445086580735666,0.2591145833333333,0.14243344907407407
98,11.0,8.0,0.04246824733154089,0.2287326388888889,0.12384259259259259
99,11.0,7.0,0.04578300491320314,0.18308738425925927,0.09483506944444445
100,11.0,2.0,0.04087382601574063,0.23900462962962962,0.1369357638888889
101,11.0,g,0.06505220392580335,0.10732266546947153,0.12213360518217087
102,12.0,5.0,0.03800791564087073,0.2722800925925926,0.1794704861111111
103,12.0,2.0,0.037420011694646545,0.2801649305555556,0.19212962962962962
104,12.0,6.0,0.038764367897615386,0.27445023148148145,0.1799045138888889
105,12.0,1.0,0.03677191324876966,0.29296875,0.20283564814814814
106,12.0,4.0,0.040126551770501666,0.26316550925925924,0.15574363425925927
107,12.0,0.0,0.04215414077043533,0.2429832175925926,0.12760416666666666
108,12.0,8.0,0.043364077513278636,0.2228732638888889,0.1158130787037037
109,12.0,g,0.06346225290687772,0.12273120831195485,0.16478587687015533
110,13.0,2.0,0.03876009283380376,0.26468460648148145,0.17317708333333334
111,13.0,4.0,0.039790361257338966,0.2645399305555556,0.1671730324074074
112,13.0,7.0,0.03519231493205384,0.3166232638888889,0.2220775462962963
113,13.0,8.0,0.03570460232354149,0.30656828703703703,0.22728587962962962
114,13.0,6.0,0.039980804478680645,0.2633101851851852,0.1693431712962963
115,13.0,1.0,0.043440039131652425,0.23249421296296297,0.11574074074074074
116,13.0,3.0,0.036360938455564554,0.2992621527777778,0.20435474537037038
117,13.0,g,0.06173998767509101,0.14011993329912775,0.18273602426052094
118,14.0,0.0,0.03607380536764308,0.30758101851851855,0.216796875
119,14.0,6.0,0.041652168354226485,0.24168113425925927,0.14677372685185186
120,14.0,4.0,0.03989921477450817,0.26728877314814814,0.16616030092592593
121,14.0,3.0,0.03946770220581028,0.27416087962962965,0.1560329861111111
122,14.0,7.0,0.038550336120857134,0.27531828703703703,0.17896412037037038
123,14.0,5.0,0.03955487755161745,0.2571614583333333,0.16587094907407407
124,14.0,2.0,0.040096778991735645,0.2505787037037037,0.15552662037037038
125,14.0,g,0.05979332782179041,0.16034665212929708,0.16944654285907745
126,15.0,0.0,0.035884827858319986,0.3136574074074074,0.2259837962962963
127,15.0,3.0,0.036652333930962615,0.2977430555555556,0.2179542824074074
128,15.0,1.0,0.03558991882191212,0.3119212962962963,0.23256655092592593
129,15.0,5.0,0.034884754232027464,0.3240017361111111,0.2536892361111111
130,15.0,6.0,0.03599434970291676,0.31264467592592593,0.23820891203703703
131,15.0,2.0,0.036253470444568885,0.30092592592592593,0.22374131944444445
132,15.0,7.0,0.038579182906283274,0.2723524305555556,0.1818576388888889
133,15.0,g,0.05784550929234663,0.18162358902001027,0.2248574048280716
134,16.0,1.0,0.03422253377114733,0.3374565972222222,0.2566550925925926
135,16.0,0.0,0.03548543988209632,0.3209635416666667,0.24016203703703703
136,16.0,6.0,0.03588953184791737,0.31611689814814814,0.24645543981481483
137,16.0,2.0,0.03662533061233936,0.2979600694444444,0.21969039351851852
138,16.0,4.0,0.03684247963785849,0.2980324074074074,0.22055844907407407
139,16.0,7.0,0.037782672637452684,0.2828414351851852,0.20081018518518517
140,16.0,3.0,0.03574757235711096,0.31127025462962965,0.2374855324074074
141,16.0,g,0.05582874015417082,0.20213090046177526,0.23168817162513733
142,17.0,7.0,0.0352087076925845,0.3194444444444444,0.2452980324074074
143,17.0,2.0,0.03690822305226767,0.29463252314814814,0.21997974537037038
144,17.0,5.0,0.038602778084438155,0.26830150462962965,0.1927806712962963
145,17.0,3.0,0.037173100695427924,0.2951388888888889,0.2189670138888889
146,17.0,1.0,0.033596566395351184,0.3484519675925926,0.27177372685185186
147,17.0,0.0,0.03785460699280655,0.2879050925925926,0.20298032407407407
148,17.0,6.0,0.03816092692108618,0.2884837962962963,0.2115162037037037
149,17.0,g,0.05370437006932947,0.2251234607491021,0.22332794964313507
150,18.0,7.0,0.03566748301360618,0.31394675925925924,0.24168113425925927
151,18.0,1.0,0.033414261760535066,0.35380497685185186,0.2839988425925926
152,18.0,4.0,0.03763034396494428,0.29636863425925924,0.21390335648148148
153,18.0,6.0,0.0371509476357864,0.30005787037037035,0.2280815972222222
154,18.0,0.0,0.03514004362471126,0.3270399305555556,0.2552083333333333
155,18.0,2.0,0.03500993589491204,0.3229166666666667,0.25144675925925924
156,18.0,3.0,0.03321620159678989,0.34837962962962965,0.2897135416666667
157,18.0,g,0.051632340028385064,0.24717002308876346,0.2520047724246979
158,19.0,4.0,0.03363717572453121,0.35083912037037035,0.2879050925925926
159,19.0,5.0,0.03666476094750343,0.29673032407407407,0.23365162037037038
160,19.0,3.0,0.037102529071961286,0.29701967592592593,0.2302517361111111
161,19.0,1.0,0.03705482793695949,0.3016493055555556,0.22272858796296297
162,19.0,6.0,0.03382496566822132,0.34302662037037035,0.29246238425925924
163,19.0,2.0,0.03473496150777296,0.3253038194444444,0.2621527777777778
164,19.0,0.0,0.03365709903408532,0.3489583333333333,0.2843605324074074
165,19.0,g,0.0495506789728334,0.2690482298614674,0.2590732276439667
166,20.0,2.0,0.03488517479315676,0.3245804398148148,0.26200810185185186
167,20.0,5.0,0.032866176381638204,0.3585069444444444,0.30266203703703703
168,20.0,3.0,0.03237444987624056,0.36031539351851855,0.3132957175925926
169,20.0,7.0,0.03187497745750955,0.3705150462962963,0.3089554398148148
170,20.0,0.0,0.033273299440258634,0.35561342592592593,0.29521122685185186
171,20.0,6.0,0.03697841328189329,0.3025173611111111,0.24283854166666666
172,20.0,1.0,0.03219780242243023,0.3685619212962963,0.31127025462962965
173,20.0,8.0,0.03215235032796584,0.35575810185185186,0.29868344907407407
174,20.0,g,0.047561219320458106,0.2894673550538738,0.29186558723449707
175,21.0,4.0,0.035781276144984143,0.3235677083333333,0.2567274305555556
176,21.0,3.0,0.03575807555440675,0.3127170138888889,0.2589699074074074
177,21.0,0.0,0.03508238223622794,0.33152488425925924,0.26765046296296297
178,21.0,2.0,0.035107615007156576,0.3216869212962963,0.26077835648148145
179,21.0,7.0,0.03466067689091519,0.33080150462962965,0.2667100694444444
180,21.0,8.0,0.032946880303185294,0.3485243055555556,0.2951388888888889
181,21.0,5.0,0.03484765626490116,0.3265335648148148,0.2781394675925926
182,21.0,g,0.04549117997984448,0.30797845048742944,0.2691592574119568
183,22.0,0.0,0.03511717470569743,0.33058449074074076,0.2669270833333333
184,22.0,4.0,0.031732832133356065,0.37883391203703703,0.33080150462962965
185,22.0,8.0,0.03338089802612861,0.34280960648148145,0.29521122685185186
186,22.0,3.0,0.031697120094947795,0.3734085648148148,0.32906539351851855
187,22.0,2.0,0.03294806106498948,0.3513454861111111,0.3001302083333333
188,22.0,5.0,0.034991110416336194,0.32523148148148145,0.27828414351851855
189,22.0,7.0,0.0339895547453866,0.3389756944444444,0.28370949074074076
190,22.0,6.0,0.03345394735569479,0.3528645833333333,0.3054832175925926
191,22.0,g,0.04350675643637218,0.32523890456644433,0.29870152473449707
192,23.0,8.0,0.03150256477399833,0.37210648148148145,0.32826967592592593
193,23.0,1.0,0.0316695397530027,0.3761574074074074,0.3216145833333333
194,23.0,5.0,0.031040589092299342,0.3851273148148148,0.3474392361111111
195,23.0,6.0,0.032975191371170456,0.36226851851851855,0.3161892361111111
196,23.0,3.0,0.03356770620060464,0.34599247685185186,0.3005642361111111
197,23.0,4.0,0.034007824336489044,0.3488136574074074,0.29347511574074076
198,23.0,2.0,0.03470619707540781,0.32798032407407407,0.27242476851851855
199,23.0,g,0.041640693636246985,0.3411925987685993,0.31142526865005493
200,24.0,1.0,0.0325902067642245,0.3658130787037037,0.30960648148148145
201,24.0,8.0,0.030481129462175346,0.3890335648148148,0.3493923611111111
202,24.0,2.0,0.03179307826967151,0.37080439814814814,0.3248697916666667
203,24.0,4.0,0.03205883903946313,0.37688078703703703,0.3284866898148148
204,24.0,3.0,0.03370166880389055,0.34403935185185186,0.3012152777777778
205,24.0,5.0,0.03328966904707529,0.35185185185185186,0.31199363425925924
206,24.0,0.0,0.03215235977054194,0.37160011574074076,0.31864872685185186
207,24.0,g,0.03985432497946772,0.3568015649050795,0.3206018805503845
208,25.0,4.0,0.03043768797242255,0.3988715277777778,0.3639322916666667
209,25.0,5.0,0.03136911986533691,0.38093171296296297,0.34555844907407407
210,25.0,3.0,0.032278214020792534,0.36335358796296297,0.32631655092592593
211,25.0,0.0,0.03235586000502937,0.36928530092592593,0.31763599537037035
212,25.0,1.0,0.030150312464684248,0.40285011574074076,0.35546875
213,25.0,2.0,0.03261540446395951,0.3589409722222222,0.31257233796296297
214,25.0,8.0,0.0335172058807479,0.33991608796296297,0.30396412037037035
215,25.0,g,0.03815835702680759,0.37054258594150846,0.33220693469047546
216,26.0,0.0,0.03249875197394027,0.3687789351851852,0.31611689814814814
217,26.0,1.0,0.029703055008280056,0.40964988425925924,0.3661024305555556
218,26.0,7.0,0.031839373892311146,0.3707320601851852,0.32103587962962965
219,26.0,5.0,0.03154290416622879,0.3791232638888889,0.34497974537037035
220,26.0,6.0,0.031134629837685713,0.38874421296296297,0.3511284722222222
221,26.0,4.0,0.03059595084266254,0.3980758101851852,0.3621238425925926
222,26.0,8.0,0.030149527644324634,0.39351851851851855,0.3585069444444444
223,26.0,g,0.03656560944449663,0.38384267573114417,0.34571346640586853
224,27.0,5.0,0.030855740782701306,0.3897569444444444,0.3556857638888889
225,27.0,0.0,0.03190481368693764,0.37572337962962965,0.3292100694444444
226,27.0,4.0,0.029600452717945532,0.41138599537037035,0.38483796296296297
227,27.0,8.0,0.029659766169195925,0.4027777777777778,0.36964699074074076
228,27.0,3.0,0.029336508397978765,0.4115306712962963,0.3752170138888889
229,27.0,6.0,0.030702954089200055,0.39525462962962965,0.36118344907407407
230,27.0,1.0,0.03041726462887945,0.3999565972222222,0.35322627314814814
231,27.0,g,0.035084929183438966,0.3967258850692663,0.36128678917884827
232,28.0,6.0,0.028596211181677603,0.4227430555555556,0.39966724537037035
233,28.0,0.0,0.030132275005733525,0.3990162037037037,0.3650173611111111
234,28.0,1.0,0.028213698468688462,0.43388310185185186,0.3953269675925926
235,28.0,5.0,0.02989053211381866,0.4037181712962963,0.3739149305555556
236,28.0,4.0,0.03211053697116397,0.3752170138888889,0.3381076388888889
237,28.0,3.0,0.029559805885785155,0.4073350694444444,0.3746383101851852
238,28.0,7.0,0.028598995275657485,0.4188368055555556,0.3845486111111111
239,28.0,g,0.03370420067925188,0.40912006157003594,0.37588873505592346
240,29.0,6.0,0.028194050770252943,0.4292534722222222,0.408203125
241,29.0,8.0,0.027972438467528532,0.4293258101851852,0.40140335648148145
242,29.0,5.0,0.031239566746754228,0.3825954861111111,0.3556857638888889
243,29.0,3.0,0.029106465642581934,0.41435185185185186,0.38447627314814814
244,29.0,1.0,0.030028022342809924,0.4066116898148148,0.3646556712962963
245,29.0,7.0,0.028866780766596396,0.4148582175925926,0.38331886574074076
246,29.0,0.0,0.027994616405555495,0.42983217592592593,0.40234375
247,29.0,g,0.03241344559278288,0.4205682401231401,0.385726660490036
248,30.0,7.0,0.030175787517455994,0.3958333333333333,0.3608940972222222
249,30.0,4.0,0.030245519251804107,0.40183738425925924,0.37355324074074076
250,30.0,1.0,0.027750794413603015,0.4418402777777778,0.40625
251,30.0,8.0,0.029945435157666605,0.3992332175925926,0.36812789351851855
252,30.0,3.0,0.027557267384879566,0.43757233796296297,0.4155815972222222
253,30.0,2.0,0.030151938588392956,0.3904079861111111,0.35734953703703703
254,30.0,6.0,0.030587326743881458,0.3990885416666667,0.3674045138888889
255,30.0,g,0.03116925645824149,0.4304290661877886,0.37845155596733093
256,31.0,5.0,0.027368303319370305,0.4447337962962963,0.4212962962962963
257,31.0,0.0,0.028140498963357123,0.42758969907407407,0.4011863425925926
258,31.0,2.0,0.029169351371281124,0.40379050925925924,0.3767361111111111
259,31.0,3.0,0.028765694126141845,0.419921875,0.39351851851851855
260,31.0,1.0,0.02837432481141554,0.4322916666666667,0.39547164351851855
261,31.0,7.0,0.027034127351793426,0.4439380787037037,0.4202835648148148
